file_path,country,continent,ns-hemisphere,ew-hemisphere,category
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_49/wind_farm_49_2_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_49/wind_farm_49_3_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_49/wind_farm_49_0_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_181/wind_farm_181_0_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_118/wind_farm_118_2_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_118/wind_farm_118_1_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_118/wind_farm_118_0_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_43/wind_farm_43_0_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_34/wind_farm_34_1_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_34/wind_farm_34_5_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_34/wind_farm_34_8_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_34/wind_farm_34_0_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_34/wind_farm_34_4_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_34/wind_farm_34_3_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_34/wind_farm_34_7_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_324/wind_farm_324_1_rgb.jpg,Bulgaria,Europe,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_353/wind_farm_353_0_rgb.jpg,Poland,Europe,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_229/wind_farm_229_0_rgb.jpg,Mexico,North America,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_229/wind_farm_229_1_rgb.jpg,Mexico,North America,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_359/wind_farm_359_0_rgb.jpg,France,Europe,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_254/wind_farm_254_0_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_223/wind_farm_223_0_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_95/wind_farm_95_3_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_95/wind_farm_95_2_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_95/wind_farm_95_0_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_95/wind_farm_95_1_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_120/wind_farm_120_2_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_120/wind_farm_120_3_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_120/wind_farm_120_1_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_120/wind_farm_120_0_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_157/wind_farm_157_1_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_157/wind_farm_157_2_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_71/wind_farm_71_0_rgb.jpg,Turkey,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_189/wind_farm_189_0_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_189/wind_farm_189_2_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_167/wind_farm_167_1_rgb.jpg,Australia,Oceania,Southern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_167/wind_farm_167_0_rgb.jpg,Australia,Oceania,Southern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_167/wind_farm_167_2_rgb.jpg,Australia,Oceania,Southern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_167/wind_farm_167_3_rgb.jpg,Australia,Oceania,Southern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_110/wind_farm_110_0_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_41/wind_farm_41_0_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_36/wind_farm_36_0_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_36/wind_farm_36_1_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_36/wind_farm_36_3_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_36/wind_farm_36_2_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_183/wind_farm_183_0_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_280/wind_farm_280_0_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_314/wind_farm_314_0_rgb.jpg,Mexico,North America,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_314/wind_farm_314_1_rgb.jpg,Mexico,North America,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_314/wind_farm_314_2_rgb.jpg,Mexico,North America,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_219/wind_farm_219_0_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_213/wind_farm_213_0_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_264/wind_farm_264_0_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_122/wind_farm_122_0_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_122/wind_farm_122_1_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_79/wind_farm_79_1_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_79/wind_farm_79_0_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_97/wind_farm_97_1_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_97/wind_farm_97_2_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_128/wind_farm_128_0_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_73/wind_farm_73_3_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_73/wind_farm_73_2_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_73/wind_farm_73_0_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_73/wind_farm_73_1_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_326/wind_farm_326_5_rgb.jpg,Mexico,North America,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_351/wind_farm_351_0_rgb.jpg,Canada,North America,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_256/wind_farm_256_1_rgb.jpg,Australia,Oceania,Southern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_256/wind_farm_256_2_rgb.jpg,Australia,Oceania,Southern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_221/wind_farm_221_1_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_221/wind_farm_221_4_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_221/wind_farm_221_2_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_52/wind_farm_52_0_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_25/wind_farm_25_6_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_25/wind_farm_25_2_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_25/wind_farm_25_7_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_25/wind_farm_25_5_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_25/wind_farm_25_1_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_25/wind_farm_25_4_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_25/wind_farm_25_0_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_25/wind_farm_25_8_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_109/wind_farm_109_0_rgb.jpg,Morocco,Africa,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_109/wind_farm_109_1_rgb.jpg,Morocco,Africa,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_190/wind_farm_190_2_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_190/wind_farm_190_1_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_190/wind_farm_190_0_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_7/wind_farm_7_2_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_7/wind_farm_7_0_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_7/wind_farm_7_1_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_58/wind_farm_58_1_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_58/wind_farm_58_0_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_58/wind_farm_58_2_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_174/wind_farm_174_1_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_174/wind_farm_174_0_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_174/wind_farm_174_2_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_174/wind_farm_174_3_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_103/wind_farm_103_3_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_103/wind_farm_103_0_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_200/wind_farm_200_0_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_277/wind_farm_277_0_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_299/wind_farm_299_4_rgb.jpg,Portugal,Europe,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_299/wind_farm_299_0_rgb.jpg,Portugal,Europe,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_299/wind_farm_299_5_rgb.jpg,Portugal,Europe,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_299/wind_farm_299_1_rgb.jpg,Portugal,Europe,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_299/wind_farm_299_3_rgb.jpg,Portugal,Europe,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_293/wind_farm_293_1_rgb.jpg,France,Europe,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_293/wind_farm_293_5_rgb.jpg,France,Europe,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_293/wind_farm_293_0_rgb.jpg,France,Europe,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_293/wind_farm_293_4_rgb.jpg,France,Europe,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_293/wind_farm_293_2_rgb.jpg,France,Europe,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_293/wind_farm_293_3_rgb.jpg,France,Europe,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_307/wind_farm_307_0_rgb.jpg,Chile,South America,Southern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_17/wind_farm_17_2_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_17/wind_farm_17_1_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_17/wind_farm_17_0_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_60/wind_farm_60_3_rgb.jpg,Brazil,South America,Southern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_60/wind_farm_60_2_rgb.jpg,Brazil,South America,Southern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_60/wind_farm_60_0_rgb.jpg,Brazil,South America,Southern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_60/wind_farm_60_5_rgb.jpg,Brazil,South America,Southern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_60/wind_farm_60_1_rgb.jpg,Brazil,South America,Southern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_131/wind_farm_131_0_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_146/wind_farm_146_1_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_146/wind_farm_146_0_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_84/wind_farm_84_1_rgb.jpg,Mexico,North America,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_84/wind_farm_84_0_rgb.jpg,Mexico,North America,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_232/wind_farm_232_0_rgb.jpg,India,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_348/wind_farm_348_2_rgb.jpg,Belgium,Europe,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_348/wind_farm_348_3_rgb.jpg,Belgium,Europe,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_348/wind_farm_348_1_rgb.jpg,Belgium,Europe,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_348/wind_farm_348_4_rgb.jpg,Belgium,Europe,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_348/wind_farm_348_0_rgb.jpg,Belgium,Europe,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_238/wind_farm_238_0_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_335/wind_farm_335_0_rgb.jpg,Japan,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_342/wind_farm_342_13_rgb.jpg,Argentina,South America,Southern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_342/wind_farm_342_7_rgb.jpg,Argentina,South America,Southern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_338/wind_farm_338_0_rgb.jpg,Portugal,Europe,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_235/wind_farm_235_0_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_242/wind_farm_242_0_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_345/wind_farm_345_3_rgb.jpg,Lithuania,Europe,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_332/wind_farm_332_2_rgb.jpg,United Kingdom,Europe,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_332/wind_farm_332_3_rgb.jpg,United Kingdom,Europe,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_332/wind_farm_332_4_rgb.jpg,United Kingdom,Europe,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_248/wind_farm_248_0_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_67/wind_farm_67_6_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_67/wind_farm_67_7_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_67/wind_farm_67_3_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_67/wind_farm_67_9_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_67/wind_farm_67_1_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_67/wind_farm_67_0_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_10/wind_farm_10_2_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_10/wind_farm_10_3_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_10/wind_farm_10_1_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_10/wind_farm_10_4_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_89/wind_farm_89_0_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_141/wind_farm_141_1_rgb.jpg,Morocco,Africa,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_141/wind_farm_141_0_rgb.jpg,Morocco,Africa,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_136/wind_farm_136_0_rgb.jpg,Mexico,North America,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_136/wind_farm_136_1_rgb.jpg,Mexico,North America,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_136/wind_farm_136_2_rgb.jpg,Mexico,North America,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_83/wind_farm_83_0_rgb.jpg,Brazil,South America,Southern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_83/wind_farm_83_1_rgb.jpg,Brazil,South America,Southern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_270/wind_farm_270_0_rgb.jpg,China,Asia,Northern,Eastern,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_300/wind_farm_300_7_rgb.jpg,Portugal,Europe,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_300/wind_farm_300_12_rgb.jpg,Portugal,Europe,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_300/wind_farm_300_13_rgb.jpg,Portugal,Europe,Northern,Western,wind_farm
/deep/group/aicc-bootcamp/self-sup/fmow_rgb/val/wind_farm/wind_farm_300/wind_farm_300_8_rgb.jpg,Portugal,Europe,Northern,Western,wind_farm
